p,H0,omega_m_h2,omega_b_h2,omega_c_h2,theta_star,theta_err,theta_abs_err,theta_err_ppm,r_s_Mpc,D_M_Mpc,Omega_m0,Omega_b0,Omega_c0,Omega_r0,Omega_flux0,q0,z_acc,accepted_theta,accepted_omega_window,H0_distance_to_73,score
0.19599999999999998,73.0,0.14300000000000002,0.02237,0.12063000000000001,0.010409794324354186,-3.4056756458133303e-06,3.4056756458133303e-06,-327.05370547126057,143.51334541673174,13786.376651167426,0.2683430287108276,0.041977857008819675,0.22636517170200793,7.843873146931883e-05,0.7315785325577031,-0.6705257778795151,0.7721583840050597,True,True,0.0,0.34011737991051805
0.31599999999999995,73.0,0.14800000000000002,0.02237,0.12563000000000002,0.010416654300812534,3.454300812534561e-06,3.454300812534561e-06,331.7232755094074,142.29044324058756,13659.898767062707,0.2777256520923251,0.041977857008819675,0.2357477950835054,7.843873146931883e-05,0.7221959091762057,-0.6999166067519482,0.7462658185059982,True,True,0.0,0.20696331533674095
0.22199999999999998,73.0,0.14400000000000002,0.02237,0.12163000000000002,0.010409729643700598,-3.47035629940165e-06,3.47035629940165e-06,-333.26511537295454,143.26579670023258,13762.68179903493,0.2702195533871271,0.041977857008819675,0.22824169637830743,7.843873146931883e-05,0.7297020078814036,-0.6772454316016354,0.7671501663244991,True,True,0.0,0.311396008213381
0.206,73.0,0.14400000000000002,0.02237,0.12163000000000002,0.010416725298207044,3.5252982070448774e-06,3.5252982070448774e-06,338.54129441909095,143.265796699704,13753.439070181039,0.2702195533871271,0.041977857008819675,0.22824169637830743,7.843873146931883e-05,0.7297020078814036,-0.6712609427034213,0.7670845390222969,True,True,0.0,0.31186405897633707
0.23199999999999998,73.0,0.14500000000000002,0.02237,0.12263000000000002,0.01041677728965372,3.5772896537205473e-06,3.5772896537205473e-06,343.53413491727304,143.01974812707073,13729.750012906828,0.2720960780634266,0.041977857008819675,0.23011822105460694,7.843873146931883e-05,0.7278254832051041,-0.6779457077755726,0.7620821639510325,True,True,0.0,0.2845498228163958
0.156,73.0,0.14200000000000002,0.02237,0.11963000000000001,0.010416821384977194,3.621384977194747e-06,3.621384977194747e-06,347.7686952324691,143.76241066061058,13800.986437949308,0.2664665040345281,0.041977857008819675,0.22448864702570845,7.843873146931883e-05,0.7334550572340026,-0.6584914304849079,0.7766870845063272,True,True,0.0,0.3723352874730831
0.132,73.0,0.14100000000000001,0.02237,0.11863000000000001,0.010416951989627967,3.7519896279678694e-06,3.7519896279678694e-06,360.3109157576796,144.01300907889583,13824.870194495265,0.26458997935822864,0.041977857008819675,0.22261212234940894,7.843873146931883e-05,0.735331581910302,-0.6524106160993295,0.7812794476526925,True,True,0.0,0.4052611746400323
0.124,73.0,0.14,0.02237,0.11763000000000001,0.010409403415309042,-3.7965846909574635e-06,3.7965846909574635e-06,-364.59346703774673,144.26515758476924,13859.118705362058,0.26271345468192914,0.041977857008819675,0.22073559767310946,7.843873146931883e-05,0.7372081065866015,-0.6523305852444974,0.7864093817703085,True,True,0.0,0.44000001105868713
0.18,73.0,0.14300000000000002,0.02237,0.12063000000000001,0.010417047742444265,3.84774244426532e-06,3.84774244426532e-06,369.5062463282488,143.5133454161121,13776.777160324122,0.2683430287108276,0.041977857008819675,0.22636517170200793,7.843873146931883e-05,0.7315785325577031,-0.6645255124307905,0.7719432043879836,True,True,0.0,0.3447487285662747
0.172,73.0,0.14200000000000002,0.02237,0.11963000000000001,0.010409313502001168,-3.886497998831229e-06,3.886497998831229e-06,-373.2280181722457,143.76241066132872,13810.940619061066,0.2664665040345281,0.041977857008819675,0.22448864702570845,7.843873146931883e-05,0.7334550572340026,-0.6645074457770619,0.7770520500212075,True,True,0.0,0.37639512757658783
0.286,73.0,0.14700000000000002,0.02237,0.12463000000000002,0.010417117873406918,3.91787340691882e-06,3.91787340691882e-06,376.2410600890044,142.53208715178442,13682.48769802672,0.2758491274160256,0.041977857008819675,0.23387127040720593,7.843873146931883e-05,0.7240724338525052,-0.6919054182953346,0.7516916845579482,True,True,0.0,0.23658337505838734
0.30599999999999994,73.0,0.14700000000000002,0.02237,0.12463000000000002,0.010409274733533378,-3.9252664666214465e-06,3.9252664666214465e-06,-376.95103009847566,142.53208715218545,13692.797125722864,0.2758491274160256,0.041977857008819675,0.23387127040720593,7.843873146931883e-05,0.7240724338525052,-0.699326809919464,0.7512884935903457,True,True,0.0,0.23587641675575072
0.258,73.0,0.14600000000000002,0.02237,0.12363000000000002,0.010417180045221578,3.980045221578868e-06,3.980045221578868e-06,382.21154127250685,142.77518357014102,13705.74214426032,0.2739726027397261,0.041977857008819675,0.23199474573090642,7.843873146931883e-05,0.7259489585288046,-0.6845798120197468,0.756955683088868,True,True,0.0,0.2627663683642348
0.24999999999999997,73.0,0.14500000000000002,0.02237,0.12263000000000002,0.010409190116963393,-4.00988303660664e-06,4.00988303660664e-06,-385.0769251149157,143.01974812757518,13739.757514324028,0.2720960780634266,0.041977857008819675,0.23011822105460694,7.843873146931883e-05,0.7278254832051041,-0.684660495210986,0.7619966728421679,True,True,0.0,0.2896169828551076
0.148,73.0,0.14100000000000001,0.02237,0.11863000000000001,0.010409175620860465,-4.024379139534046e-06,4.024379139534046e-06,-386.46901428322184,144.01300907972814,13835.198321672991,0.26458997935822864,0.041977857008819675,0.22261212234940894,7.843873146931883e-05,0.735331581910302,-0.6584423828116517,0.7818094032863209,True,True,0.0,0.40996151012534965
0.33599999999999997,73.0,0.14800000000000002,0.02237,0.12563000000000002,0.010409101402698854,-4.098597301145299e-06,4.098597301145299e-06,-393.59632976849565,142.29044324092195,13669.810460682911,0.2777256520923251,0.041977857008819675,0.2357477950835054,7.843873146931883e-05,0.7221959091762057,-0.7073182163092042,0.7457171579355678,True,True,0.0,0.21371038481900417
0.344,73.0,0.14900000000000002,0.02237,0.12663000000000002,0.010417320995047679,4.120995047679488e-06,4.120995047679488e-06,395.7472292551269,142.05023644587402,13635.966148437175,0.2796021767686246,0.041977857008819675,0.23762431975980491,7.843873146931883e-05,0.7203193844999062,-0.7071310474854311,0.7407818461183956,True,True,0.0,0.19236791620991284
0.27799999999999997,73.0,0.14600000000000002,0.02237,0.12363000000000002,0.010409047038173578,-4.1529618264209145e-06,4.1529618264209145e-06,-398.81706165452647,142.77518357061655,13716.450991816113,0.2739726027397261,0.041977857008819675,0.23199474573090642,7.843873146931883e-05,0.7259489585288046,-0.6920209529678303,0.7567017612141997,True,True,0.0,0.26449071033594695
0.10200000000000001,73.0,0.139,0.02237,0.11663000000000001,0.010408988584812663,-4.2114151873363925e-06,4.2114151873363925e-06,-404.43045243886536,144.51887336217197,13884.045715357364,0.26083693000562963,0.041977857008819675,0.21885907299680996,7.843873146931883e-05,0.739084631262901,-0.6469299425401189,0.7909330074267692,True,True,0.0,0.47944939100980016
0.31399999999999995,73.0,0.14800000000000002,0.02237,0.12563000000000002,0.010417418488551749,4.21848855174968e-06,4.21848855174968e-06,405.109721483279,142.29044324055195,13658.896721574778,0.2777256520923251,0.041977857008819675,0.2357477950835054,7.843873146931883e-05,0.7221959091762057,-0.6991764265230618,0.746313936355254,True,True,0.0,0.21643619487067195
0.108,73.0,0.14,0.02237,0.11763000000000001,0.010417463365082362,4.263365082362788e-06,4.263365082362788e-06,409.4193026507499,144.26515758380464,13848.395960513566,0.26271345468192914,0.041977857008819675,0.22073559767310946,7.843873146931883e-05,0.7372081065866015,-0.6462830655374887,0.7856999780706818,True,True,0.0,0.44421213237608004
0.19799999999999998,73.0,0.14300000000000002,0.02237,0.12063000000000001,0.010408897307419009,-4.302692580990253e-06,4.302692580990253e-06,-413.19599940366584,143.51334541680527,13787.564732194562,0.2683430287108276,0.041977857008819675,0.22636517170200793,7.843873146931883e-05,0.7315785325577031,-0.6712757951147221,0.7721769364619074,True,True,0.0,0.35122370105173994
0.22399999999999998,73.0,0.14400000000000002,0.02237,0.12163000000000002,0.01040886429777592,-4.335702224078641e-06,4.335702224078641e-06,-416.3659801097301,143.26579670029528,13763.825966191827,0.2702195533871271,0.041977857008819675,0.22824169637830743,7.843873146931883e-05,0.7297020078814036,-0.677993476803417,0.7671506761136059,True,True,0.0,0.32220505521806575
0.204,73.0,0.14400000000000002,0.02237,0.12163000000000002,0.010417608987881185,4.408987881185725e-06,4.408987881185725e-06,423.40374536028554,143.26579669963445,13752.272413592764,0.2702195533871271,0.041977857008819675,0.22824169637830743,7.843873146931883e-05,0.7297020078814036,-0.6705128656804273,0.7670685236257897,True,True,0.0,0.3230465314727973
0.22999999999999998,73.0,0.14500000000000002,0.02237,0.12263000000000002,0.01041762997996647,4.4299799664710565e-06,4.4299799664710565e-06,425.41965644288564,143.0197481270114,13728.626223243124,0.2720960780634266,0.041977857008819675,0.23011822105460694,7.843873146931883e-05,0.7278254832051041,-0.6771996026432294,0.7620836460770385,True,True,0.0,0.2954773729340598
0.154,73.0,0.14200000000000002,0.02237,0.11963000000000001,0.010417770225479772,4.570225479772622e-06,4.570225479772622e-06,438.88770788735667,143.7624106605161,13799.729457355677,0.2664665040345281,0.041977857008819675,0.22448864702570845,7.843873146931883e-05,0.7334550572340026,-0.6577394125920613,0.776632249136882,True,True,0.0,0.38464003812961234
0.30799999999999994,73.0,0.14700000000000002,0.02237,0.12463000000000002,0.010408499742932046,-4.700257067953573e-06,4.700257067953573e-06,-451.3748960889614,142.53208715222308,13693.816656815537,0.2758491274160256,0.041977857008819675,0.23387127040720593,7.843873146931883e-05,0.7240724338525052,-0.7000689297654841,0.75124094307539,True,True,0.0,0.24647779419153948
0.284,73.0,0.14700000000000002,0.02237,0.12463000000000002,0.010417911651065212,4.711651065213152e-06,4.711651065213152e-06,452.46908397160837,142.53208715174173,13681.445180730449,0.2758491274160256,0.041977857008819675,0.23387127040720593,7.843873146931883e-05,0.7240724338525052,-0.6911632598162178,0.7517245896262293,True,True,0.0,0.2476086377502122
0.13,73.0,0.14100000000000001,0.02237,0.11863000000000001,0.010417934997347184,4.734997347185035e-06,4.734997347185035e-06,454.71107317491607,144.01300907878635,13823.565717722151,0.26458997935822864,0.041977857008819675,0.22261212234940894,7.843873146931883e-05,0.735331581910302,-0.6516566292437123,0.7812032344204864,True,True,0.0,0.4184214233271272
0.178,73.0,0.14300000000000002,0.02237,0.12063000000000001,0.010417964212197376,4.764212197376841e-06,4.764212197376841e-06,457.5166324834673,143.51334541603057,13775.565215323433,0.2683430287108276,0.041977857008819675,0.22636517170200793,7.843873146931883e-05,0.7315785325577031,-0.6637754633035389,0.7719077855558021,True,True,0.0,0.3572948112968247
0.126,73.0,0.14,0.02237,0.11763000000000001,0.01040840737123507,-4.792628764929002e-06,4.792628764929002e-06,-460.2455311459496,144.26515758488372,13860.444969090895,0.26271345468192914,0.041977857008819675,0.22073559767310946,7.843873146931883e-05,0.7372081065866015,-0.6530865091564078,0.7864875238806089,True,True,0.0,0.45388798262134233
0.256,73.0,0.14600000000000002,0.02237,0.12363000000000002,0.010418003386607118,4.803386607118987e-06,4.803386607118987e-06,461.2786278107582,142.7751835700904,13704.658970800037,0.2739726027397261,0.041977857008819675,0.23199474573090642,7.843873146931883e-05,0.7259489585288046,-0.6838356785648916,0.756972974944581,True,True,0.0,0.2743730331178432
0.174,73.0,0.14200000000000002,0.02237,0.11963000000000001,0.010408385229177997,-4.814770822002268e-06,4.814770822002268e-06,-462.3718762726413,143.76241066141392,13812.172349117363,0.2664665040345281,0.041977857008819675,0.22448864702570845,7.843873146931883e-05,0.7334550572340026,-0.6652594317074758,0.7770886468161023,True,True,0.0,0.389406444115
0.252,73.0,0.14500000000000002,0.02237,0.12263000000000002,0.01040835663150634,-4.843368493658365e-06,4.843368493658365e-06,-465.1181667170865,143.01974812762805,13740.857773330317,0.2720960780634266,0.041977857008819675,0.23011822105460694,7.843873146931883e-05,0.7278254832051041,-0.6854065650646604,0.7619793389068023,True,True,0.0,0.30138612008695453
0.33799999999999997,73.0,0.14800000000000002,0.02237,0.12563000000000002,0.010408354881963223,-4.845118036776383e-06,4.845118036776383e-06,-465.2861787708277,142.2904432409533,13670.79090352024,0.2777256520923251,0.041977857008819675,0.2357477950835054,7.843873146931883e-05,0.7221959091762057,-0.7080583579918134,0.7456557094102358,True,True,0.0,0.2242769937443468
0.34199999999999997,73.0,0.14900000000000002,0.02237,0.12663000000000002,0.01041805882132855,4.858821328550256e-06,4.858821328550256e-06,466.60213273059736,142.05023644584398,13635.000423978141,0.2796021767686246,0.041977857008819675,0.23762431975980491,7.843873146931883e-05,0.7203193844999062,-0.7063928417639911,0.7408423169203535,True,True,0.0,0.20307818981602144
0.27999999999999997,73.0,0.14600000000000002,0.02237,0.12363000000000002,0.010408243625974097,-4.956374025902668e-06,4.956374025902668e-06,-475.9703094056264,142.77518357066117,13717.5097645064,0.2739726027397261,0.041977857008819675,0.23199474573090642,7.843873146931883e-05,0.7259489585288046,-0.6927650477027694,0.7566684686831476,True,True,0.0,0.27613153293291337
0.31199999999999994,73.0,0.14800000000000002,0.02237,0.12563000000000002,0.01041818431792086,4.984317920861056e-06,4.984317920861056e-06,478.65381639275694,142.29044324051594,13657.892670967123,0.2777256520923251,0.041977857008819675,0.2357477950835054,7.843873146931883e-05,0.7221959091762057,-0.6984362427896453,0.7463607965280954,True,True,0.0,0.22780164756694588
0.15,73.0,0.14100000000000001,0.02237,0.11863000000000001,0.010408214382383717,-4.985617616281787e-06,4.985617616281787e-06,-478.7786286906799,144.0130090798269,13836.476055256335,0.26458997935822864,0.041977857008819675,0.22261212234940894,7.843873146931883e-05,0.735331581910302,-0.6591963376344481,0.7818658852740602,True,True,0.0,0.4239587368446105
0.19999999999999998,73.0,0.14300000000000002,0.02237,0.12063000000000001,0.010408002408309417,-5.1975916905821345e-06,5.1975916905821345e-06,-499.1349143953957,143.513345416878,13788.750212269504,0.2683430287108276,0.041977857008819675,0.22636517170200793,7.843873146931883e-05,0.7315785325577031,-0.6720258088063193,0.7721936730616914,True,True,0.0,0.36486542676961664
0.22599999999999998,73.0,0.14400000000000002,0.02237,0.12163000000000002,0.010408000949802022,-5.199050197976854e-06,5.199050197976854e-06,-499.2749777183627,143.26579670035733,13764.967681241658,0.2702195533871271,0.041977857008819675,0.22824169637830743,7.843873146931883e-05,0.7297020078814036,-0.6787415184693604,0.7671495110240838,True,True,0.0,0.3353733410631742
0.10400000000000001,73.0,0.139,0.02237,0.11663000000000001,0.010407958411726526,-5.241588273472916e-06,5.241588273472916e-06,-503.35999245889036,144.51887336230317,13885.41994936062,0.26083693000562963,0.041977857008819675,0.21885907299680996,7.843873146931883e-05,0.739084631262901,-0.6476878321629567,0.7910327072108535,True,True,0.0,0.4952925987072224
0.10600000000000001,73.0,0.14,0.02237,0.11763000000000001,0.0104184824749946,5.282474994601494e-06,5.282474994601494e-06,507.286424403785,144.2651575836777,13847.041345025871,0.26271345468192914,0.041977857008819675,0.22073559767310946,7.843873146931883e-05,0.7372081065866015,-0.6455271095223694,0.7856005470358132,True,True,0.0,0.4595246717579343
0.22799999999999998,73.0,0.14500000000000002,0.02237,0.12263000000000002,0.010418484632439837,5.284632439837844e-06,5.284632439837844e-06,507.4936080972078,143.01974812695138,13727.500032167203,0.2720960780634266,0.041977857008819675,0.23011822105460694,7.843873146931883e-05,0.7278254832051041,-0.6764534939832636,0.7620834877903493,True,True,0.0,0.30876121962749564
0.20199999999999999,73.0,0.14400000000000002,0.02237,0.12163000000000002,0.010418494756827903,5.2947568279036045e-06,5.2947568279036045e-06,508.4658729212543,143.2657966995641,13751.103210535564,0.2702195533871271,0.041977857008819675,0.22824169637830743,7.843873146931883e-05,0.7297020078814036,-0.669764785121373,0.7670507305843639,True,True,0.0,0.33675915700644077
0.30999999999999994,73.0,0.14700000000000002,0.02237,0.12463000000000002,0.010407726422419102,-5.473577580896935e-06,5.473577580896935e-06,-525.6383802190427,142.5320871522603,13694.834142184445,0.2758491274160256,0.041977857008819675,0.23387127040720593,7.843873146931883e-05,0.7240724338525052,-0.7008110460994246,0.7511921103179375,True,True,0.0,0.2589693679975655
0.282,73.0,0.14700000000000002,0.02237,0.12463000000000002,0.010418707175339135,5.507175339135653e-06,5.507175339135653e-06,528.8648387753672,142.5320871516986,13680.400528874552,0.2758491274160256,0.041977857008819675,0.23387127040720593,7.843873146931883e-05,0.7240724338525052,-0.6904210978247995,0.7517561128382424,True,True,0.0,0.2606782123388993
0.152,73.0,0.14200000000000002,0.02237,0.11963000000000001,0.010418721399316915,5.52139931691599e-06,5.52139931691599e-06,530.2307952325884,143.76241066042056,13798.469615460308,0.2664665040345281,0.041977857008819675,0.22448864702570845,7.843873146931883e-05,0.7334550572340026,-0.6569873911476112,0.7765753230073253,True,True,0.0,0.3998620068317602
0.33999999999999997,73.0,0.14800000000000002,0.02237,0.12563000000000002,0.010407609932567275,-5.590067432724097e-06,5.590067432724097e-06,-536.825128944426,142.29044324098433,13671.769422846262,0.2777256520923251,0.041977857008819675,0.2357477950835054,7.843873146931883e-05,0.7221959091762057,-0.7087984961705587,0.7455930936198193,True,True,0.0,0.23659668725772082
0.33999999999999997,73.0,0.14900000000000002,0.02237,0.12663000000000002,0.010418798198196223,5.598198196224077e-06,5.598198196224077e-06,537.6059420950406,142.05023644581362,13634.032807200967,0.2796021767686246,0.041977857008819675,0.23762431975980491,7.843873146931883e-05,0.7203193844999062,-0.7056546325464588,0.7409016351529079,True,True,0.0,0.21555625034040676
0.254,73.0,0.14600000000000002,0.02237,0.12363000000000002,0.01041882858172827,5.628581728270299e-06,5.628581728270299e-06,540.5237322120289,142.77518357003925,13703.573530370511,0.2739726027397261,0.041977857008819675,0.23199474573090642,7.843873146931883e-05,0.7259489585288046,-0.6830915415899632,0.7569887569475942,True,True,0.0,0.28817920668677477
0.254,73.0,0.14500000000000002,0.02237,0.12263000000000002,0.010407525025765297,-5.674974234702243e-06,5.674974234702243e-06,-544.9788955078404,143.01974812768037,13741.955726612696,0.2720960780634266,0.041977857008819675,0.23011822105460694,7.843873146931883e-05,0.7278254832051041,-0.68615263139049,0.7619604737429023,True,True,0.0,0.31534085572134085
0.176,73.0,0.14300000000000002,0.02237,0.12063000000000001,0.010418882887894415,5.682887894415886e-06,5.682887894415886e-06,545.738859756452,143.51334541594812,13774.350567150985,0.2683430287108276,0.041977857008819675,0.22636517170200793,7.843873146931883e-05,0.7315785325577031,-0.6630254106324553,0.7718704332710221,True,True,0.0,0.37256427773840384
0.128,73.0,0.14100000000000001,0.02237,0.11863000000000001,0.010418920475765522,5.720475765523189e-06,5.720475765523189e-06,549.348496669918,144.01300907867557,13822.258209346233,0.26458997935822864,0.041977857008819675,0.22261212234940894,7.843873146931883e-05,0.735331581910302,-0.6509026388289421,0.7811247593581029,True,True,0.0,0.4347135771281176
0.176,73.0,0.14200000000000002,0.02237,0.11963000000000001,0.010407459194626207,-5.740805373792568e-06,5.740805373792568e-06,-551.3007887865948,143.76241066149817,13813.401328129014,0.2664665040345281,0.041977857008819675,0.22448864702570845,7.843873146931883e-05,0.7334550572340026,-0.6660114140865083,0.7771232800463193,True,True,0.0,0.4051293490177134
0.30999999999999994,73.0,0.14800000000000002,0.02237,0.12563000000000002,0.010418951794977212,5.7517949772125515e-06,5.7517949772125515e-06,552.3561419364414,142.29044324047953,13656.88660821669,0.2777256520923251,0.041977857008819675,0.2357477950835054,7.843873146931883e-05,0.7221959091762057,-0.697696055552143,0.7464063911914568,True,True,0.0,0.24107183634249807
0.282,73.0,0.14600000000000002,0.02237,0.12363000000000002,0.010407441984496252,-5.758015503747396e-06,5.758015503747396e-06,-552.9535112883068,142.77518357070528,13718.566366585994,0.2739726027397261,0.041977857008819675,0.23199474573090642,7.843873146931883e-05,0.7259489585288046,-0.6935091389178574,0.7566337753921334,True,True,0.0,0.28980235355867073
0.128,73.0,0.14,0.02237,0.11763000000000001,0.010407413835122352,-5.786164877646938e-06,5.786164877646938e-06,-555.6567508207792,144.2651575849969,13861.768146293845,0.26271345468192914,0.041977857008819675,0.22073559767310946,7.843873146931883e-05,0.7372081065866015,-0.6538424295011716,0.7865634213273006,True,True,0.0,0.4708986015270742
0.152,73.0,0.14100000000000001,0.02237,0.11863000000000001,0.010407255511927062,-5.944488072937015e-06,5.944488072937015e-06,-570.8608374886697,144.01300907992456,13837.750876288263,0.26458997935822864,0.041977857008819675,0.22261212234940894,7.843873146931883e-05,0.735331581910302,-0.6599502888980915,0.7819202429776532,True,True,0.0,0.4408624264877399
0.22799999999999998,73.0,0.14400000000000002,0.02237,0.12163000000000002,0.010407139591893625,-6.060408106373788e-06,6.060408106373788e-06,-581.9928654375013,143.26579670041863,13766.106953346898,0.2702195533871271,0.041977857008819675,0.22824169637830743,7.843873146931883e-05,0.7297020078814036,-0.6794895565996875,0.767146681549834,True,True,0.0,0.35088448296612124
0.20199999999999999,73.0,0.14300000000000002,0.02237,0.12063000000000001,0.01040710961848603,-6.0903815139699835e-06,6.0903815139699835e-06,-584.8712704999408,143.51334541694982,13789.933101312656,0.2683430287108276,0.041977857008819675,0.22636517170200793,7.843873146931883e-05,0.7315785325577031,-0.6727758189545288,0.7722086051987931,True,True,0.0,0.3810245541503186
0.22599999999999998,73.0,0.14500000000000002,0.02237,0.12263000000000002,0.010419341254819466,6.1412548194670485e-06,6.1412548194670485e-06,589.7567337098153,143.0197481268907,13726.371430702198,0.2720960780634266,0.041977857008819675,0.23011822105460694,7.843873146931883e-05,0.7278254832051041,-0.675707381795009,0.762081678813083,True,True,0.0,0.32441759183136054
0.19999999999999998,73.0,0.14400000000000002,0.02237,0.12163000000000002,0.010419382613433276,6.182613433276807e-06,6.182613433276807e-06,593.7284824335273,143.26579669949297,13749.931451292166,0.2702195533871271,0.041977857008819675,0.22824169637830743,7.843873146931883e-05,0.7297020078814036,-0.6690167010267025,0.7670311487449396,True,True,0.0,0.3530197589362012
0.31199999999999994,73.0,0.14700000000000002,0.02237,0.12463000000000002,0.010406954765832786,-6.245234167213606e-06,6.245234167213606e-06,-599.742074214805,142.53208715229707,13695.849588992747,0.2758491274160256,0.041977857008819675,0.23387127040720593,7.843873146931883e-05,0.7240724338525052,-0.7015531589212856,0.7511420033002066,True,True,0.0,0.2733388816387257
0.10600000000000001,73.0,0.139,0.02237,0.11663000000000001,0.010406930886095848,-6.269113904151455e-06,6.269113904151455e-06,-602.0352921437651,144.51887336243286,13886.790922722175,0.26083693000562963,0.041977857008819675,0.21885907299680996,7.843873146931883e-05,0.739084631262901,-0.6484457182113204,0.7911299408222571,True,True,0.0,0.5144723797243032
0.10400000000000001,73.0,0.14,0.02237,0.11763000000000001,0.010419504203907404,6.304203907405229e-06,6.304203907405229e-06,605.4050539128442,144.26515758354935,13845.683514331582,0.26271345468192914,0.041977857008819675,0.22073559767310946,7.843873146931883e-05,0.7372081065866015,-0.6447711499401034,0.7854986757563036,True,True,0.0,0.47820747267450725
0.27999999999999997,73.0,0.14700000000000002,0.02237,0.12463000000000002,0.010419504452828278,6.3044528282787254e-06,6.3044528282787254e-06,605.4289582720706,142.5320871516549,13679.353734808943,0.2758491274160256,0.041977857008819675,0.23387127040720593,7.843873146931883e-05,0.7240724338525052,-0.6896789323213017,0.7517862455670299,True,True,0.0,0.27580555164047976
0.34199999999999997,73.0,0.14800000000000002,0.02237,0.12563000000000002,0.010406866548847302,-6.333451152697525e-06,6.333451152697525e-06,-608.2137241863717,142.290443241015,13672.74602524576,0.2777256520923251,0.041977857008819675,0.2357477950835054,7.843873146931883e-05,0.7221959091762057,-0.709538630844996,0.7455293178061386,True,True,0.0,0.2506583599270046
0.33799999999999997,73.0,0.14900000000000002,0.02237,0.12663000000000002,0.010419539131248422,6.339131248422891e-06,6.339131248422891e-06,608.7591949086632,142.0502364457829,13633.063291616343,0.2796021767686246,0.041977857008819675,0.23762431975980491,7.843873146931883e-05,0.7203193844999062,-0.7049164198323901,0.7409597936612061,True,True,0.0,0.22981320111666523
0.252,73.0,0.14600000000000002,0.02237,0.12363000000000002,0.010419655637748965,6.455637748965445e-06,6.455637748965445e-06,619.9475424428078,142.77518356998743,13702.485814668653,0.2739726027397261,0.041977857008819675,0.23199474573090642,7.843873146931883e-05,0.7259489585288046,-0.6823474010947397,0.7570030196531434,True,True,0.0,0.30419970137114427
0.15,73.0,0.14200000000000002,0.02237,0.11963000000000001,0.010419674916302484,6.474916302484646e-06,6.474916302484646e-06,621.7988997123504,143.76241066032384,13797.206900898136,0.2664665040345281,0.041977857008819675,0.22448864702570845,7.843873146931883e-05,0.7334550572340026,-0.6562353661517797,0.7765162930029593,True,True,0.0,0.4180226776829121
0.256,73.0,0.14500000000000002,0.02237,0.12263000000000002,0.010406695292488598,-6.504707511401087e-06,6.504707511401087e-06,-624.6598078785663,143.01974812773207,13743.051382599975,0.2720960780634266,0.041977857008819675,0.23011822105460694,7.843873146931883e-05,0.7278254832051041,-0.686898694188697,0.7619400869308764,True,True,0.0,0.3314663562010741
0.30799999999999994,73.0,0.14800000000000002,0.02237,0.12563000000000002,0.010419720925809851,6.520925809851835e-06,6.520925809851835e-06,626.2172828575111,142.2904432404427,13655.878526265182,0.2777256520923251,0.041977857008819675,0.2357477950835054,7.843873146931883e-05,0.7221959091762057,-0.6969558648101106,0.7464507124651694,True,True,0.0,0.2562590102456582
0.284,73.0,0.14600000000000002,0.02237,0.12363000000000002,0.010406642107060634,-6.557892939365595e-06,6.557892939365595e-06,-629.7673087394456,142.77518357074888,13719.620805819743,0.2739726027397261,0.041977857008819675,0.23199474573090642,7.843873146931883e-05,0.7259489585288046,-0.6942532266130943,0.7565976900860545,True,True,0.0,0.3054897057918578
0.174,73.0,0.14300000000000002,0.02237,0.12063000000000001,0.010419803778627482,6.6037786274827925e-06,6.6037786274827925e-06,634.173801279414,143.51334541586468,13773.133205275057,0.2683430287108276,0.041977857008819675,0.22636517170200793,7.843873146931883e-05,0.7315785325577031,-0.6622753544182061,0.7718311354042033,True,True,0.0,0.39057675032809114
0.178,73.0,0.14200000000000002,0.02237,0.11963000000000001,0.010406535389138346,-6.664610861652903e-06,6.664610861652903e-06,-640.0156399236454,143.7624106615815,13814.62756679146,0.2664665040345281,0.041977857008819675,0.22448864702570845,7.843873146931883e-05,0.7334550572340026,-0.6667633929141594,0.7771559620414893,True,True,0.0,0.42354416686161395
